OrganisationID;OrganisationCode;OrganisationType;SubType;Sector;OrganisationStatus;IsPimsManaged;OrganisationName;Address1;Address2;Address3;City;County;Postcode;Latitude;Longitude;ParentODSCode;ParentName;Phone;Email;Website;Fax;
58911;NTT09;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;St Augustine's Independent Hospital;Cambian Group;Cobridge Road;;Stoke-On-Trent;Staffordshire;ST1 5JY;53,0334396362;-2,1878046989;NTT;Cambian Healthcare Limited;;;;;
59010;NVD03;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;St Barnabas Hospital;Higher Port View;;;Saltash;Cornwall;PL12 4BU;50,4073410034;-4,214038372;NVD;Peninsula Plastic Surgery Ltd;;;;;
59039;NAX03;Hospital;Hospital;NHS Sector;Visible;TRUE;Ecch Beccles Hospital;St. Marys Road;;;Beccles;Suffolk;NR34 9NQ;52,4541473389;1,5623668432;NAX;East Coast Community Healthcare C.I.C;01502 719820;;http://www.ecch.org;;
59066;NBI02;Hospital;Hospital;NHS Sector;Visible;FALSE;Lakeside Medical Diagnostics - Billericay Community Hospital;Billericay Community Hospital;Blunts Wall Road;;Billericay;Essex;CM12 9SA;51,6224861145;0,4006631672;NBI;Lakeside Medical Diagnostics;;;;;
59350;NCK02;Hospital;Hospital;NHS Sector;Visible;TRUE;St Catherine's Hospital;Church Road;;;Birkenhead;Merseyside;CH42 0LQ;53,3800354004;-3,0265161991;NCK;E-Logica Ltd;0151 514 2888;;;;
59503;NLR02;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Berkeley Hospital;Marybrook Street;;;Berkeley;Gloucestershire;GL13 9AD;51,6920089722;-2,4584863186;NLR;Gloucestershire Care Services Cic;;;;;
59570;NMF01;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Brackley Cottage Hospital;Pebble Lane;;;Brackley;Northamptonshire;NN13 7DA;52,030921936;-1,143116951;NMF;Brackley Hospital;;;;;
59588;NMQ01;Hospital;UNKNOWN;NHS Sector;Visible;FALSE;Ashwood Court Independent Hospital;Woodford Avenue;Lowton;;Warrington;Cheshire;WA3 2RB;53,4725036621;-2,5757026672;NMQ;Making Space;;;;;
59646;NMW01;Hospital;UNKNOWN;NHS Sector;Visible;TRUE;Abbey Sefton Hospital;University Hospital Aintree;Fazakerley Hospital;Lower Lane;Liverpool;Merseyside;L9 7AL;53,4663276672;-2,9310894012;NMW;Abbey Sefton Hospital (University Hospital Aintree);0151 330 6551;;;;
59654;NN101;Hospital;UNKNOWN;NHS Sector;Visible;TRUE;Royal Hospital For Neuro-Disability (West Hill);;West Hill;;Putney;Greater London;SW15 3SW;51,452205658;-0,2137203515;NN1;The Royal Hospital For Neuro-Disability;020 8780 4500;;https://www.rhn.org.uk;;
59909;R1C03;Hospital;Hospital;Independent Sector;Visible;TRUE;Western Community Hospital;William Macleod Way;;;Southampton;Hampshire;SO16 4XE;50,9252510071;-1,4460257292;R1C;Solent NHS Trust;2380540666;;https://www.southernhealth.nhs.uk/locations/western-community-hospital/;;
59938;R1CA7;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Leigh House Hospital;Alresford Road;;;Winchester;Hampshire;SO21 1HD;51,0624084473;-1,2835527658;R1C;Solent NHS Trust;;;;;
59953;R1CF2;Hospital;Hospital;Independent Sector;Visible;TRUE;St James;St James' Hospital;Edenbridge Road;;Portsmouth;Hampshire;PO4 8PF;50,7984161377;-1,048045516;R1C;Solent NHS Trust;3001236610;;;;
59962;R1CG1;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Chase Community Hospital;Conde Way;;;Bordon;Hampshire;GU35 0YZ;51,1061668396;-0,8620333672;R1C;Solent NHS Trust;;;;;
59970;R1CM8;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Elmleigh Hospital;61A New Lane;;;Havant;Hampshire;PO9 2JJ;50,8565254211;-0,9755703211;R1C;Solent NHS Trust;;;;;
60121;R1E75;Hospital;Hospital;Independent Sector;Visible;TRUE;Longton Hospital;Upper Belgrave Road;;;Stoke-On-Trent;Staffordshire;ST3 4QX;52,977935791;-2,1223182678;RRE;Midlands Partnership NHS Foundation Trust;3001230975;;http://www.staffordshireandstokeontrent.nhs.uk;;
60240;NQG01;Hospital;Hospital;Independent Sector;Visible;TRUE;Burrswood Health and Wellbeing;Burrswood;Groombridge;;Tunbridge Wells;Kent;TN3 9PY;51,1186027527;0,1713893861;NQG;Burrswood Health and Wellbeing;01892 863637;enquiries@burrswood.org.uk;http://www.burrswood.org.uk;;
60338;R1F01;Hospital;Hospital;NHS Sector;Visible;TRUE;St Mary's Hospital;St. Mary's Hospital;Parkhurst Road;;Newport;Isle of Wight;PO30 5TG;50,7108459473;-1,3013584614;R1F;Isle of Wight NHS Trust;01983 822099;iownt.pals@nhs.net;https://www.iow.nhs.uk/our-services/mental-health-services/isle-talk.htm;;
60374;RA212;Hospital;Hospital;Independent Sector;Visible;TRUE;Cranleigh Village Hospital;;6 High Street;Cranleigh;Surrey;;GU6 8AE;51,1406135559;-0,4870481789;RA2;Royal Surrey NHS Foundation Trust;01483 956600;;;;
60500;RAX56;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Epsom & Ewell Cottage Hospital;Horton Lane;;;Epsom;Surrey;KT19 8PB;51,341709137;-0,3016400635;RAX;Kingston Hospital NHS Foundation Trust;;;;;
60502;RAX58;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;New Victoria Hospital;184 Coombe Lane West;;;Kingston Upon Thames;Surrey;KT2 7EG;51,4156951904;-0,2542749941;RAX;Kingston Hospital NHS Foundation Trust;020 8949 9000;;https://www.newvictoria.co.uk/;;
60504;RAX60;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Ravenscourt Park Hospital;Stamford Clinic;Ravenscourt Park;;London;Greater London;W6 0TQ;51,4949150085;-0,2408634126;RAX;Kingston Hospital NHS Foundation Trust;2088467777;;;;
60526;RAE5H;Hospital;Hospital;Independent Sector;Visible;TRUE;Westbourne Green Community Hospital;26 Heaton Road;;;Bradford;West Yorkshire;BD8 8RA;53,8073005676;-1,7762253284;RAE;Bradford Teaching Hospitals NHS Foundation Trust;1274322093;;;;
60676;RCB62;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Private Hospital (Nhs Provided Beds);Scarborough Hospital;Woodlands Drive;;Scarborough;North Yorkshire;YO12 6QL;54,2817077637;-0,4347379804;RCB;York and Scarborough Teaching Hospitals NHS Foundation Trust;;;;;
60868;RDR2F;Hospital;Hospital;Independent Sector;Visible;FALSE;Midhurst Community Hospital;Dodsley Lane;Easebourne;;Midhurst;West Sussex;GU29 9AW;50,9934806824;-0,7350928783;RDR;Sussex Community NHS Foundation Trust;;;;;
60874;RDR3L;Hospital;Hospital;Independent Sector;Visible;TRUE;Horsham Hospital;;Hurst Road;;Horsham;West Sussex;RH12 2DR;51,0698890686;-0,3238126636;RDR;Sussex Community NHS Foundation Trust;01403 227000 (ext. 2580);;https://www.sussexcommunity.nhs.uk/services/locations/horsham-hospital.htm;;
60940;RDYFT;Hospital;Hospital;Independent Sector;Visible;TRUE;Maiden Castle House;30 Maiden Castle Road;;;Dorchester;Dorset;DT1 2ER;50,7060661316;-2,4445345402;RDY;Dorset Healthcare University NHS Foundation Trust;;;;;
61037;RDZ11;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Boscombe Community Hospital;11 Shelley Road;;;Bournemouth;Dorset;BH1 4JQ;50,7292709351;-1,8414595127;RDZ;The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust;;;;;
61047;RF4VH;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Victoria Hospital (Romford);Pettits Lane;;;Romford;Essex;RM1 4HP;51,5838661194;0,1879434884;RF4;Barking, Havering and Redbridge University Hospitals NHS Trust;01708 504800;;;;
61351;RH5F4;Hospital;Hospital;Independent Sector;Visible;TRUE;Burnham On Sea War Memorial Hospital;;Burnham On Sea War Memorial Hospital;6 Love Lane;Burnham-On-Sea;Somerset;TA8 1ED;51,2388038635;-2,9938616753;RH5;Somerset NHS Foundation Trust;01278 773100;;http://www.sompar.nhs.uk/our_services/adult_services/hospitals/burnham_hospital;;
61387;RGDAV;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;St Marys House Day Hospital;St. Marys Road;;;Leeds;West Yorkshire;LS7 3JX;53,8210411072;-1,5349470377;RGD;Leeds and York Partnership NHS Foundation Trust;;;;;
61394;RH836;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Crediton Hospital;Western Road;;;Crediton;Devon;EX17 3NH;50,7923774719;-3,6741125584;RH8;Royal Devon and Exeter NHS Foundation Trust;01363 775588;;;;
61422;RJ842;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Falmouth Hospital;Trescobeas Road;;;Falmouth;Cornwall;TR11 2JA;50,1556930542;-5,0861291885;RJ8;Cornwall Partnership NHS Foundation Trust;01326 436600;;https://www.cornwallft.nhs.uk/falmouth-community;;
61470;RJC56;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Bramcote Hospital;Lutterworth Road;Bramcote;;Nuneaton;Warwickshire;CV11 6QL;52,5;-1,4155396223;RJC;South Warwickshire University NHS Foundation Trust;;;;;
61525;RHU23;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Royal South Hants Hospital;Graham Road;;;Southampton;Hampshire;SO14 0YG;50,9123916626;-1,3970624208;RHU;Portsmouth Hospitals NHS Trust;;;;;
61530;RHQPH;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Sheffield Teaching Hospitals;Royal Hallamshire Hospital;Glossop Rd;;Sheffield;South Yorkshire;S10 2JF;53,3783569336;-1,4933162928;RHQ;Sheffield Teaching Hospitals NHS Foundation Trust;0114 271 1900;;;;
61619;RL4CD;Hospital;Hospital;Independent Sector;Visible;TRUE;West Park Hospital;Park Road West;;;Wolverhampton;West Midlands;WV1 4PW;52,5877876282;-2,1412415504;RL4;The Royal Wolverhampton NHS Trust;01902 444000;rwh-tr.pals@nhs.net;https://www.royalwolverhampton.nhs.uk/;;
61718;RMP03;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Shirehill Hospital;Bute Street;;;Glossop;Derbyshire;SK13 7QP;53,4533843994;-1,9373477697;RMP;TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST;;;;;
61862;RK935;Hospital;Hospital;Independent Sector;Visible;TRUE;South Hams Hospital;Plymouth Road;;;Kingsbridge;Devon;TQ7 1AT;50,2887153625;-3,7788124084;RK9;University Hospitals Plymouth NHS Trust;01548 852349;;;;
61908;RNNCJ;Hospital;Hospital;Independent Sector;Visible;TRUE;Keswick (Mary Hewetson) Community Hospital;Mary Hewetson Cottage Hospital;Crosthwaite Road;;Keswick;Cumbria;CA12 5PH;54,6067047119;-3,1398086548;RNN;North Cumbria Integrated Care NHS Foundation Trust;01768 245678;;https://www.ncic.nhs.uk/;;
61913;RNNCA;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Maryport Victoria Cottage Hospital;Victoria Cottage Hospital;Ewanrigg Road;;Maryport;Cumbria;CA15 8EJ;54,7070236206;-3,495018959;RNN;North Cumbria Integrated Care NHS Foundation Trust;01946 853333 (ext. 4);;https://www.ncic.nhs.uk/;;
61929;RNNRJ;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Alston (Ruth Lancaster James) Community Hospital;Church Road;;;Alston;Cumbria;CA9 3QX;54,8102111816;-2,4398195744;RNN;North Cumbria Integrated Care NHS Foundation Trust;01434 381218;;https://www.ncic.nhs.uk/;;
61939;RN7C1;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Kent And Sussex Hospital;Mount Ephraim;;;Tunbridge Wells;Kent;TN4 8AT;51,1354980469;0,2597514093;RN7;Dartford and Gravesham NHS Trust;;;;;
61946;RN502;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Lord Mayor Treloar Hospital;Chawton Park Road;;;Alton;Hampshire;GU34 1RJ;51,1407470703;-0,98982054;RN5;Hampshire Hospitals NHS Foundation Trust;;;;;
61968;RNU75;Hospital;Hospital;Independent Sector;Visible;TRUE;The Fulbrook Centre;Churchill Hospital;Old Road;Headington;Oxford;Oxfordshire;OX3 7JU;51,7496566772;-1,2141990662;RNU;Oxford Health NHS Foundation Trust;01865 902400;;;;
61977;RNUCK;Hospital;Hospital;Independent Sector;Visible;TRUE;Didcot Community Hospital;Wantage Road;;;Didcot;Oxfordshire;OX11 0AG;51,6044273376;-1,2601128817;RNU;Oxford Health NHS Foundation Trust;01865 904423;enquiries@oxfordhealth.nhs.uk;http://www.oxfordhealth.nhs.uk;;
61991;RNUDJ;Hospital;Hospital;Independent Sector;Visible;FALSE;Wallingford Community Hospital;Reading Road;;;Wallingford;Oxfordshire;OX10 9DU;51,5946769714;-1,1282790899;RNU;Oxford Health NHS Foundation Trust;;;;;
61992;RNUDK;Hospital;Hospital;Independent Sector;Visible;TRUE;Wantage Community Hospital;Garston Lane;;;Wantage;Oxfordshire;OX12 7AS;51,5895576477;-1,418544054;RNU;Oxford Health NHS Foundation Trust;;;;;
62025;RP1F9;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Redcliffe Day Hospital;49-51 Hatton Park Road;;;Wellingborough;Northamptonshire;NN8 5AH;52,3067016602;-0,7030974627;RP1;Northamptonshire Healthcare NHS Foundation Trust;;;;;
62043;RP701;Hospital;Hospital;Independent Sector;Visible;TRUE;Rochford Unit;Rochford Unit;Pilgrim Hospital;Sibsey Road;Boston;Lincolnshire;PE21 9QS;52,9911270142;-9.9528534337878227E-3;RP7;Lincolnshire Partnership NHS Foundation Trust;01205 446552;;;;
62085;RP7CG;Hospital;Hospital;Independent Sector;Visible;TRUE;Witham Court - Brant Ward & Langworth Ward;Witham Court;Fen Lane;North Hykeham;Lincoln;Lincolnshire;LN6 8UZ;53,1856880188;-0,5764196515;RP7;Lincolnshire Partnership NHS Foundation Trust;01522 500690;;;;
62089;RP7DC;Hospital;Hospital;Independent Sector;Visible;TRUE;Maple Lodge;Maple Lodge;Toot Lane;;Boston;Lincolnshire;PE21 0AX;52,9697799683;1.8888013437390327E-3;RP7;Lincolnshire Partnership NHS Foundation Trust;01205 354900;;;;
62140;RP408;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;St Johns Hospital;Wood Street;;;Chelmsford;Essex;CM2 9BG;51,7193222046;0,4594192505;RP4;Great Ormond Street Hospital for Children NHS Foundation Trust;;;;;
62143;RP411;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Essex County Hospital;Lexden Road;;;Colchester;Essex;CO3 3NB;51,8870697021;0,8891493082;RP4;Great Ormond Street Hospital for Children NHS Foundation Trust;;;;;
62173;NVM02;Hospital;Hospital;NHS Sector;Visible;TRUE;Epsom Day Surgery Limited;Alexandra Road;;;Epsom;Surrey;KT17 4BL;51,3344612122;-0,2553094327;NVM;Epsomedical Group;01932 588400;enquires@epsomedical.co.uk;http://www.epsomedical.co.uk/;;
62380;NYW01;Hospital;Hospital;NHS Sector;Visible;TRUE;Aspen - The Holly Private Hospital;;High Road;;Buckhurst Hill;Essex;IG9 5HX;51,6245117188;3.2027494162321091E-2;NYW;Aspen Healthcare Limited;020 8505 3311;;http://www.theholly.com;;
62381;NYW02;Hospital;Hospital;Independent Sector;Visible;TRUE;Aspen - Parkside Hospital;53 Parkside;;;London;Greater London;SW19 5NX;51,4357643127;-0,2235697806;NYW;Aspen Healthcare Limited;2089718000;;;;
62382;NYW03;Hospital;Hospital;NHS Sector;Visible;TRUE;Highgate Private Hospital;17 - 19 View Road;;;London;;N6 4DJ;51,577167511;-0,1558734924;NYW;Aspen Healthcare Limited;020 8341 4182;enquiries@highgatehospital.co.uk;http://www.highgatehospital.co.uk;;
62396;NW601;Hospital;Hospital;NHS Sector;Visible;FALSE;The Princess Grace Hospital;42-52 Nottingham Place;;;London;Greater London;W1U 5NY;51,5223655701;-0,1529132873;NW6;Hca International;;;;;
62397;NW603;Hospital;Hospital;NHS Sector;Visible;TRUE;Lister Hospital;Chelsea Bridge Road;;;London;Greater London;SW1W 8RH;51,4865188599;-0,1504876912;NW6;Hca International;020 7730 7733;;;;
62398;NW604;Hospital;Hospital;NHS Sector;Visible;FALSE;The Portland Hospital For Women & Children;209 Great Portland Street;;;London;Greater London;W1W 5AH;51,52318573;-0,1443608254;NW6;Hca International;;;;;
62401;NW608;Hospital;Hospital;NHS Sector;Visible;FALSE;The Harley Street Clinic (Weymouth St);35 Weymouth Street;;;London;Greater London;W1G 8BJ;51,5203590393;-0,1481801718;NW6;Hca International;;;;;
62493;RPGCR;Hospital;Hospital;Independent Sector;Visible;FALSE;Bridgeways Day Hospital;Turpington Lane;;;Bromley;Kent;BR2 8JA;51,3876647949;4.2630605399608612E-2;RPG;Oxleas NHS Foundation Trust;;;;;
62537;RQ603;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Abbey Hospitals;Park Road;Waterloo;;Liverpool;Merseyside;L22 3XE;53,4748458862;-3,0207576752;RQ6;Royal Liverpool and Broadgreen University Hospitals NHS Trust;;;;;
62824;RRERS;Hospital;Hospital;Independent Sector;Visible;TRUE;The Redwoods Centre;Somerby Drive;Bicton Heath;;Shrewsbury;Shropshire;SY3 8DS;52,710395813;-2,7977230549;RRE;Midlands Partnership NHS Foundation Trust;0300 790 7000;;http://www.sssft.nhs.uk;;
63171;RTDAR;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Morpeth Cottage Hospital;South Road;;;Morpeth;Northumberland;NE61 2BT;55,1583557129;-1,6918638945;RTD;The Newcastle Upon Tyne Hospitals NHS Foundation Trust;;;;;
63219;RTH45;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Faringdon Day Hospital;Oakwood House;Cedar Road;;Faringdon;Oxfordshire;SN7 8DS;51,6565437317;-1,5882956982;RTH;Oxford University Hospitals NHS Foundation Trust;;;;;
63497;RV3FG;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Northwood & Pinner Community Hospital;Rickmansworth Road;;;Northwood;Middlesex;HA6 2RN;51,6149253845;-0,445808202;RV3;Central and North West London NHS Foundation Trust;;;;;
63570;RV929;Hospital;Hospital;NHS Sector;Visible;TRUE;Granville Court;;4 Granville Court;;Hornsea;;HU18 1NQ;53,9174461365;-0,1643477082;RV9;Humber Teaching NHS Foundation Trust;01964 561322;hnf-tr.contactus@nhs.net;http://www.humber.nhs.uk;;
63637;RVN6V;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Melksham Community Hospital;Wiltshire Health and Care;Spa Road;;Melksham;Wiltshire;SN12 7NZ;51,3671340942;-2,1315293312;RVN;Avon and Wiltshire Mental Health Partnership NHS Trust;01225 703088;;http://wiltshirehealthandcare.nhs.net;;
63638;RVN6W;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Westbury Hospital;The Butts;;;Westbury;Wiltshire;BA13 3EL;51,2552337646;-2,1834688187;RVN;Avon and Wiltshire Mental Health Partnership NHS Trust;;;;;
63641;RVN8B;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Savernake Hospital;London Road;;;Marlborough;;SN8 3HL;51,4154090881;-1,7049113512;RVN;Avon and Wiltshire Mental Health Partnership NHS Trust;;;;;
63729;RW194;Hospital;Hospital;Independent Sector;Visible;TRUE;Alton Community Hospital;Chawton Park Road;Chawton Park Road;;Alton;Hampshire;GU34 1RJ;51,1407470703;-0,98982054;RW1;Southern Health NHS Foundation Trust;030 0003 2196;;;;
63748;RVRD8;Hospital;Hospital;Independent Sector;Visible;FALSE;Fleet Community Hospital;Church Road;;;Fleet;Hampshire;GU51 4LZ;51,2875556946;-0,8486657143;RVR;Epsom and St Helier University Hospitals NHS Trust;;;;;
63911;RWK62;Hospital;Hospital;Independent Sector;Visible;TRUE;City And Hackney Centre For Mental Health;Homerton Row;;;London;Greater London;E9 6SR;51,5506324768;-4.6084355562925339E-2;RWK;East London NHS Foundation Trust;020 8510 8117;;;;
64322;RWY11;Hospital;Hospital;Independent Sector;Visible;TRUE;Holmevalley Memorial Hospital;Holme Valley Memorial Hospital;;Huddersfield Road;Holmfirth;West Yorkshire;HD9 3TS;53,5787200928;-1,7844103575;RWY;Calderdale and Huddersfield NHS Foundation Trust;0;;https://www.locala.org.uk/;;
64355;RWYC6;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Ilkley Coronation Hospital;Springs Lane;;;Ilkley;West Yorkshire;LS29 8TH;53,9235610962;-1,8160332441;RWY;Calderdale and Huddersfield NHS Foundation Trust;0194 360 9666;;;;
64419;RWX84;Hospital;Hospital;Independent Sector;Visible;TRUE;St Mark;St Mark's Road;Maidenhead;;Berkshire;Berkshire;SL6 6DU;51,5247802734;-0,7448756695;RWX;Berkshire Healthcare NHS Foundation Trust;0300 247 3000;;https://www.berkshirehealthcare.nhs.uk/;;
64420;RWX85;Hospital;Hospital;Independent Sector;Visible;TRUE;Upton Hospital;;Albert Street;;Slough;Berkshire;SL1 2BJ;51,5053596497;-0,5937430859;RWX;Berkshire Healthcare NHS Foundation Trust;0300 247 3000;;https://www.berkshirehealthcare.nhs.uk/our-sites/slough/upton-hospital/;;
65308;RXM56;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Midway Day Hospital;Ilkeston Community Hospital;Heanor Road;;Ilkeston;Derbyshire;DE7 8LN;52,9880943298;-1,320802927;RXM;Derbyshire Healthcare NHS Foundation Trust;0115 907 1440;;;;
65344;RXN10;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Lytham Hospital;Warton Street;;;Lytham St. Annes;Lancashire;FY8 5EE;53,738483429;-2,9473145008;RXN;Lancashire Teaching Hospitals NHS Foundation Trust;;;;;
65351;RXP09;Hospital;Hospital;Independent Sector;Visible;TRUE;Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust;O'neill Drive;;;Peterlee;;SR8 5UQ;54,754070282;-1,3330234289;RXP;County Durham and Darlington NHS Foundation Trust;0191 372 8690;;https://www.cddft.nhs.uk/;;
65430;RXPCG;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Horn Hall Hospital;Stanhope;;;Bishop Auckland;County Durham;DL13 2JR;54,7480125427;-2,0185484886;RXP;County Durham and Darlington NHS Foundation Trust;;;;;
65433;RXPCL;Hospital;Hospital;Independent Sector;Visible;FALSE;Sedgefield Community Hospital;Salters Lane;Sedgefield;;Stockton-On-Tees;Cleveland;TS21 3EE;54,6618881226;-1,4484766722;RXP;County Durham and Darlington NHS Foundation Trust;;;;;
65677;RY328;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Little Plumstead Hospital;Hospital Road;Little Plumstead;;Norwich;Norfolk;NR13 5EW;52,6464920044;1,4095984697;RY3;Norfolk Community Health and Care NHS Trust;;;;;
65794;RY551;Hospital;UNKNOWN;Independent Sector;Visible;TRUE;Grantham & District Hospital;101 Manthorpe Road;;;Grantham;Lincolnshire;NG31 8DG;52,9210891724;-0,6406991482;RY5;Lincolnshire Community Health Services NHS Trust;01476 565232;;;;
66507;TAF21;Hospital;UNKNOWN;Independent Sector;Visible;FALSE;Camden Mews Day Hospital;1-5 Camden Mews;;;London;Greater London;NW1 9DB;51,5441169739;-0,1346975714;TAF;Camden and Islington NHS Foundation Trust;;;;;
